第0世代
,f1,f2,front
148.158,6.12639,90,5
149.11,5.56218,89,5
148.168,6.0241,90,5
147.653,7.22891,92,5
147.638,7.40792,92,5
146.96,7.83133,93,5
146.705,8.68373,93,5
145.705,10.8524,97,5
145.648,12.0482,100,5
149.913,2.40964,84,5
146.21,10.241,97,5
146.643,9.63855,96,5
150.143,2.14248,82,5
145.95,10.241,97,5
145.715,10.4029,97,5
149.658,2.9978,84,5
146.715,7.93362,93,5
146.71,8.34471,93,5
146.622,10.1704,96,5
145.643,12.0482,100,5
145.643,12.6596,100,5
149.668,2.54603,84,5
146.633,9.74085,96,5
146.955,7.91657,93,5
149.663,2.56812,84,5
145.71,10.7543,97,5
150.147,1.72479,82,5
152.43,0.60241,81,5
146.632,10.1585,96,5
150.148,1.30711,82,5
149.388,3.01205,85,5
150.143,1.7554,82,5
145.638,12.6596,100,5
147.643,7.22892,92,5
149.11,5.54409,89,5
149.12,5.42169,89,5
149.383,3.01205,85,5
148.163,6.0241,90,5
146.637,9.63855,96,5
150.152,1.29007,82,5
147.648,7.22892,92,5
149.12,5.42169,89,5
153.813,0.60241,81,6
145.637,12.9006,100,6
152.312,1.05321,81,6
150.158,1.20482,82,6
149.372,3.11434,85,6
149.125,5.42169,89,6
148.158,6.12876,90,6
149.11,5.57512,89,6
152.558,0.60241,81,6
148.173,6.0241,90,6
147.658,7.22891,92,6
147.642,7.40792,92,6
146.96,7.83133,93,6
146.705,9.05422,93,6
145.705,11.0144,97,6
145.652,12.0482,100,6
146.333,10.241,97,6
146.622,10.1704,96,6
146.715,7.95066,93,6
145.643,12.6596,100,6
149.908,2.56308,84,6
152.557,0.60241,81,6
149.663,2.97937,84,6
145.95,10.7543,97,6
150.147,2.02937,82,6
150.148,1.41792,82,6
150.143,2.15952,82,6
149.917,2.40964,84,6
146.71,8.3819,93,6
146.643,9.63855,96,6
145.955,10.241,97,6
145.647,12.0482,100,6
146.633,9.74085,96,6
145.95,10.3262,97,6
146.96,7.83133,93,6
145.71,10.7728,97,6
149.658,2.9991,84,6
146.71,8.36315,93,6
149.393,3.01205,85,6
145.71,10.8524,97,6
145.638,12.9006,100,6
150.152,1.29007,82,6
147.647,7.22892,92,6
149.12,5.54103,89,6
149.913,2.52898,84,6
149.383,3.01205,85,6
148.167,6.0241,90,6
149.12,5.42169,89,6
146.638,9.63855,96,6
147.652,7.22892,92,6
149.125,5.42169,89,6
153.93,0.60241,81,7
145.637,13.2697,100,7
152.312,1.13943,81,7
150.163,1.20482,82,7
149.36,5.42169,89,7
149.372,3.11671,85,7
152.562,0.60241,81,7
148.158,6.1465,90,7
148.173,6.0241,90,7
149.11,5.58017,89,7
147.663,7.22891,92,7
147.077,7.83133,93,7
147.643,7.40792,92,7
146.705,9.21483,93,7
149.663,2.9978,84,7
145.705,11.0934,97,7
146.96,7.91657,93,7
146.337,10.241,97,7
145.658,12.0482,100,7
145.95,10.4029,97,7
145.71,10.8524,97,7
152.557,1.05321,81,7
146.715,8.36315,93,7
146.71,8.44277,93,7
150.148,1.53726,82,7
145.647,12.6596,100,7
149.908,2.56812,84,7
145.96,10.241,97,7
150.147,2.15952,82,7
145.648,12.0482,100,7
146.622,10.1756,96,7
150.143,2.15952,82,7
149.918,2.40964,84,7
146.647,9.63855,96,7
146.638,9.74085,96,7
152.558,0.60241,81,7
146.633,10.0894,96,7
149.393,3.01205,85,7
145.638,12.9006,100,7
149.125,5.42169,89,7
150.152,1.30711,82,7
145.643,12.9006,100,7
145.71,11.0144,97,7
147.647,7.33121,92,7
149.12,5.55807,89,7
149.913,2.54603,84,7
148.168,6.0241,90,7
149.125,5.42169,89,7
149.917,2.40964,84,7
149.383,3.09729,85,7
150.158,1.20482,82,7
146.643,9.63855,96,7
147.648,7.22892,92,7
149.387,3.01205,85,7
149.11,5.57512,89,7
147.653,7.22892,92,7
153.93,0.60241,81,8
145.637,13.2711,100,8
152.312,1.15252,81,8
150.168,1.20482,82,8
149.372,3.219,85,8
149.36,5.42169,89,8
152.68,0.60241,81,8
148.402,6.0241,90,8
147.893,7.22891,92,8
148.158,6.17753,90,8
149.11,5.58041,89,8
147.643,7.7423,92,8
146.705,9.53614,93,8
147.082,7.83133,93,8
146.71,8.44277,93,8
146.96,7.93362,93,8
150.148,1.74184,82,8
145.715,10.8524,97,8
146.46,10.241,97,8
145.705,11.4639,97,8
152.558,1.05321,81,8
145.955,10.4029,97,8
146.715,8.3819,93,8
145.96,10.241,97,8
150.147,2.37263,82,8
149.908,2.9978,84,8
149.663,2.9991,84,8
146.622,10.1891,96,8
145.663,12.0482,100,8
152.562,0.60241,81,8
145.652,12.0482,100,8
145.71,11.0934,97,8
145.648,12.6596,100,8
149.913,2.56308,84,8
146.643,9.74085,96,8
148.173,6.0241,90,8
149.125,5.54409,89,8
149.36,5.42169,89,8
150.152,1.30711,82,8
147.647,7.33121,92,8
149.397,3.01205,85,8
150.03,2.40964,84,8
145.638,13.0199,100,8
145.643,12.9006,100,8
147.658,7.22892,92,8
149.918,2.40964,84,8
145.647,12.6596,100,8
149.383,3.11434,85,8
146.648,9.63855,96,8
145.96,10.3262,97,8
149.388,3.01205,85,8
150.162,1.20482,82,8
150.158,1.30711,82,8
146.647,9.63855,96,8
147.648,7.31416,92,8
147.652,7.22892,92,8
149.12,5.55808,89,8
149.12,5.55807,89,8
154.057,0.60241,81,9
145.637,13.753,100,9
152.312,1.15299,81,9
150.173,1.20482,82,9
152.685,0.60241,81,9
148.158,6.18258,90,9
149.372,3.54388,85,9
149.37,5.42169,89,9
147.898,7.22891,92,9
149.11,5.59217,89,9
148.403,6.0241,90,9
147.083,7.83133,93,9
147.647,7.34826,92,9
146.71,8.68373,93,9
149.908,2.9991,84,9
150.148,1.86872,82,9
146.077,10.241,97,9
152.68,1.05321,81,9
146.96,8.34471,93,9
146.652,9.63855,96,9
150.035,2.40964,84,9
145.705,11.4639,97,9
146.583,10.241,97,9
145.638,13.2102,100,9
145.955,10.7543,97,9
149.398,3.01205,85,9
145.648,12.6596,100,9
145.715,10.8524,97,9
147.082,7.93362,93,9
145.96,10.4029,97,9
150.152,1.41792,82,9
145.667,12.0482,100,9
145.652,12.1334,100,9
146.638,10.1891,96,9
145.647,12.9006,100,9
146.647,9.74085,96,9
148.402,6.0241,90,9
149.12,5.55808,89,9
149.36,5.42169,89,9
146.715,8.44277,93,9
149.913,2.56812,84,9
149.382,3.53202,85,9
149.383,3.13139,85,9
147.663,7.22892,92,9
145.71,11.1786,97,9
149.918,2.54603,84,9
145.71,11.0934,97,9
146.71,8.44277,93,9
150.163,1.20482,82,9
147.648,7.31416,92,9
146.648,9.63855,96,9
149.388,3.09729,85,9
145.653,12.0482,100,9
147.653,7.22892,92,9
149.392,3.01205,85,9
149.11,5.59217,89,9
149.12,5.55808,89,9
149.387,3.11434,85,9
149.36,5.42169,89,9
149.397,3.01205,85,9
154.058,0.60241,81,10
145.637,13.753,100,10
150.173,1.20482,82,10
152.685,0.60241,81,10
152.685,0.60241,81,10
148.408,6.0241,90,10
149.372,3.62349,85,10
149.37,5.42169,89,10
149.11,5.60922,89,10
146.643,10.1891,96,10
147.902,7.22891,92,10
149.913,2.58664,84,10
148.158,6.19458,90,10
147.647,7.40792,92,10
147.087,7.83133,93,10
146.71,8.76898,93,10
149.402,3.01205,85,10
146.082,10.241,97,10
145.715,11.0144,97,10
146.658,9.63855,96,10
145.638,13.2711,100,10
145.652,12.1334,100,10
150.148,1.9685,82,10
145.648,12.9006,100,10
150.04,2.40964,84,10
146.715,8.44277,93,10
146.077,10.4029,97,10
145.705,11.6245,97,10
145.955,10.8524,97,10
145.96,10.7543,97,10
147.082,8.33425,93,10
146.652,9.63855,96,10
150.152,1.72479,82,10
148.168,6.19458,90,10
149.383,3.46285,85,10
149.125,5.55808,89,10
147.083,7.91657,93,10
149.36,5.42169,89,10
145.668,12.0482,100,10
149.388,3.09729,85,10
147.658,7.22892,92,10
145.71,11.4639,97,10
150.158,1.41792,82,10
146.955,8.44277,93,10
145.647,12.9006,100,10
147.887,7.22892,92,10
150.035,2.54603,84,10
146.96,8.36315,93,10
150.163,1.29007,82,10
147.648,7.31416,92,10
145.71,11.4639,97,10
145.658,12.0482,100,10
149.393,3.01205,85,10
146.96,8.3819,93,10
149.11,5.59217,89,10
149.12,5.56218,89,10
149.36,5.42169,89,10
149.398,3.01205,85,10
149.12,5.55808,89,10
145.637,13.753,100,11
154.185,0.60241,81,11
150.393,1.20482,82,11
152.685,0.689509,81,11
148.795,6.0241,90,11
147.205,7.83133,93,11
150.29,2.40964,84,11
148.26,7.22891,92,11
152.808,0.60241,81,11
146.965,8.99335,93,11
147.902,7.22892,92,11
第217世代
,f1,f2,front
152.935,0.60241,81,0
145.633,12.0482,100,0
152.307,0.60241,81,0
150.138,1.20482,82,0
148.152,6.0241,90,0
146.705,7.83133,93,0
146.622,9.63855,96,0
149.11,5.42169,89,0
149.372,3.01205,85,0
149.367,4.91292,85,0
149.658,2.40964,84,0
147.637,7.22892,92,0
145.71,10.241,97,0
147.638,7.22891,92,0
150.137,1.41792,82,0
145.7,10.7543,97,0
145.667,12.0482,100,0
145.7,10.241,97,0
145.633,12.0482,100,1
153.307,0.60241,81,1
150.143,1.20482,82,1
152.307,0.60241,81,1
149.367,4.99997,85,1
146.71,7.83133,93,1
148.153,6.0241,90,1
149.11,5.42169,89,1
149.372,3.01205,85,1
147.637,7.22892,92,1
147.643,7.22891,92,1
145.715,10.241,97,1
148.152,6.0241,90,1
146.622,9.63855,96,1
146.705,7.91657,93,1
150.138,1.41792,82,1
145.7,10.4029,97,1
149.663,2.40964,84,1
146.623,9.63855,96,1
145.668,12.0482,100,1
152.308,0.60241,81,1
149.658,2.56308,84,1
149.373,3.01205,85,1
149.11,5.42169,89,1
145.705,10.241,97,1
145.637,12.0482,100,1
147.638,7.22892,92,1
145.637,12.0482,100,2
153.308,0.60241,81,2
152.307,1.05321,81,2
150.143,1.20482,82,2
149.372,3.09729,85,2
149.11,5.42169,89,2
148.158,6.0241,90,2
149.11,5.42169,89,2
147.637,7.40792,92,2
148.152,6.12876,90,2
146.705,8.34471,93,2
145.96,10.241,97,2
147.643,7.22891,92,2
146.71,7.83133,93,2
150.138,2.15952,82,2
145.7,11.0144,97,2
146.622,9.74085,96,2
146.628,9.63855,96,2
152.312,0.60241,81,2
145.673,12.0482,100,2
149.667,2.40964,84,2
150.143,1.41792,82,2
149.378,3.01205,85,2
149.658,2.58012,84,2
145.705,10.4029,97,2
145.71,10.241,97,2
146.71,7.83133,93,2
152.308,0.60241,81,2
147.638,7.22892,92,2
149.663,2.52898,84,2
145.638,12.0482,100,2
147.643,7.22892,92,2
149.11,5.42169,89,2
153.68,0.60241,81,3
145.637,12.6582,100,3
152.308,1.05321,81,3
150.148,1.20482,82,3
149.372,3.09729,85,3
149.12,5.42169,89,3
152.43,0.60241,81,3
148.163,6.0241,90,3
149.11,5.42169,89,3
147.638,7.34826,92,3
148.158,6.0241,90,3
147.648,7.22891,92,3
146.715,7.83133,93,3
146.083,10.241,97,3
146.705,8.44277,93,3
150.143,1.72479,82,3
146.622,9.74085,96,3
149.668,2.40964,84,3
145.7,11.0934,97,3
146.633,9.63855,96,3
145.643,12.0482,100,3
149.658,2.58012,84,3
149.383,3.01205,85,3
145.705,10.7543,97,3
145.71,10.241,97,3
152.312,0.60241,81,3
146.71,7.91657,93,3
145.638,12.0482,100,3
150.147,1.41792,82,3
145.71,10.3262,97,3
149.663,2.54603,84,3
149.667,2.40964,84,3
147.642,7.22892,92,3
146.628,9.63855,96,3
149.378,3.01205,85,3
149.11,5.42169,89,3
147.643,7.22892,92,3
145.637,12.6596,100,4
153.68,0.60241,81,4
152.312,0.60241,81,4
150.152,1.20482,82,4
149.372,3.11434,85,4
149.12,5.42169,89,4
149.11,5.55808,89,4
148.158,6.0241,90,4
147.652,7.22891,92,4
148.167,6.0241,90,4
152.43,0.60241,81,4
146.955,7.83133,93,4
146.087,10.241,97,4
146.705,8.44277,93,4
145.705,10.8524,97,4
147.638,7.35132,92,4
149.908,2.40964,84,4
146.622,9.7579,96,4
146.638,9.63855,96,4
145.647,12.0482,100,4
150.143,1.74184,82,4
149.658,2.73749,84,4
145.715,10.241,97,4
149.387,3.01205,85,4
146.71,7.93362,93,4
145.643,12.0482,100,4
145.71,10.4029,97,4
149.668,2.40964,84,4
146.715,7.83133,93,4
150.147,1.52022,82,4
149.663,2.54996,84,4
150.148,1.30711,82,4
152.43,0.60241,81,4
149.11,5.42169,89,4
147.643,7.22892,92,4
146.628,9.74085,96,4
146.633,9.63855,96,4
149.378,3.01205,85,4
147.647,7.22892,92,4
149.12,5.42169,89,4
149.382,3.01205,85,4
153.812,0.60241,81,5
145.637,12.9006,100,5
152.312,0.687656,81,5
150.153,1.20482,82,5
149.372,3.11434,85,5
149.125,5.42169,89,5
152.557,0.60241,81,5
148.158,6.12639,90,5
149.11,5.56218,89,5
148.168,6.0241,90,5
147.653,7.22891,92,5
147.638,7.40792,92,5
146.96,7.83133,93,5
146.705,8.68373,93,5
145.705,10.8524,97,5
145.648,12.0482,100,5
149.913,2.40964,84,5
146.21,10.241,97,5
146.643,9.63855,96,5
150.143,2.14248,82,5
145.95,10.241,97,5
145.715,10.4029,97,5
149.658,2.9978,84,5
146.715,7.93362,93,5
146.71,8.34471,93,5
146.622,10.1704,96,5
145.643,12.0482,100,5
145.643,12.6596,100,5
149.668,2.54603,84,5
146.633,9.74085,96,5
146.955,7.91657,93,5
149.663,2.56308,84,5
145.71,10.7543,97,5
150.147,1.72479,82,5
152.43,0.60241,81,5
146.632,10.1585,96,5
150.148,1.30711,82,5
149.388,3.01205,85,5
150.143,1.7554,82,5
145.638,12.6596,100,5
147.643,7.22892,92,5
149.11,5.54409,89,5
149.12,5.42169,89,5
149.383,3.01205,85,5
148.163,6.0241,90,5
146.637,9.63855,96,5
150.152,1.29007,82,5
147.648,7.22892,92,5
149.12,5.42169,89,5
153.813,0.60241,81,6
145.637,12.9006,100,6
152.312,1.05321,81,6
150.158,1.20482,82,6
149.372,3.11434,85,6
149.125,5.42169,89,6
148.158,6.12876,90,6
149.11,5.57512,89,6
152.558,0.60241,81,6
148.173,6.0241,90,6
147.658,7.22891,92,6
147.642,7.40792,92,6
146.96,7.83133,93,6
146.705,9.05422,93,6
145.705,11.0144,97,6
145.652,12.0482,100,6
146.333,10.241,97,6
146.622,10.1704,96,6
146.715,7.95066,93,6
145.643,12.6596,100,6
149.658,2.9991,84,6
152.557,0.60241,81,6
149.663,2.56812,84,6
145.95,10.7543,97,6
150.147,2.02937,82,6
150.148,1.41792,82,6
150.143,2.15952,82,6
149.917,2.40964,84,6
146.71,8.3819,93,6
146.643,9.63855,96,6
145.955,10.241,97,6
145.647,12.0482,100,6
146.633,9.74085,96,6
145.95,10.3262,97,6
146.96,7.83133,93,6
145.71,10.7728,97,6
146.71,8.36315,93,6
149.393,3.01205,85,6
149.908,2.56308,84,6
145.71,10.8524,97,6
145.638,12.9006,100,6
150.152,1.29007,82,6
147.643,7.34826,92,6
149.12,5.54103,89,6
149.913,2.52898,84,6
147.647,7.22892,92,6
149.383,3.01205,85,6
148.167,6.0241,90,6
149.12,5.42169,89,6
146.638,9.63855,96,6
147.652,7.22892,92,6
149.125,5.42169,89,6
153.93,0.60241,81,7
145.637,13.2697,100,7
152.312,1.13943,81,7
150.163,1.20482,82,7
149.36,5.42169,89,7
149.372,3.11671,85,7
152.562,0.60241,81,7
148.158,6.1465,90,7
148.173,6.0241,90,7
149.11,5.58017,89,7
147.663,7.22891,92,7
147.077,7.83133,93,7
147.643,7.40792,92,7
146.705,9.21483,93,7
149.663,2.97937,84,7
145.705,11.0934,97,7
146.96,7.91657,93,7
146.337,10.241,97,7
145.658,12.0482,100,7
145.95,10.4029,97,7
145.71,10.8524,97,7
152.557,1.05321,81,7
146.715,8.36315,93,7
146.71,8.44277,93,7
150.148,1.53726,82,7
145.647,12.6596,100,7
149.908,2.56812,84,7
145.96,10.241,97,7
150.147,2.15952,82,7
145.648,12.0482,100,7
146.622,10.1756,96,7
150.143,2.15952,82,7
149.918,2.40964,84,7
146.647,9.63855,96,7
146.638,9.74085,96,7
152.558,0.60241,81,7
146.633,10.0894,96,7
149.393,3.01205,85,7
145.638,12.9006,100,7
149.125,5.42169,89,7
150.152,1.30711,82,7
145.643,12.9006,100,7
145.71,11.0144,97,7
147.647,7.33121,92,7
149.12,5.55807,89,7
149.913,2.54603,84,7
148.168,6.0241,90,7
149.125,5.42169,89,7
149.917,2.40964,84,7
149.383,3.09729,85,7
150.158,1.20482,82,7
146.643,9.63855,96,7
147.648,7.22892,92,7
149.387,3.01205,85,7
149.11,5.57512,89,7
147.653,7.22892,92,7
153.93,0.60241,81,8
145.637,13.2711,100,8
152.312,1.15252,81,8
150.168,1.20482,82,8
149.372,3.219,85,8
149.36,5.42169,89,8
152.68,0.60241,81,8
148.402,6.0241,90,8
147.893,7.22891,92,8
148.158,6.17753,90,8
149.11,5.58041,89,8
147.643,7.7423,92,8
146.705,9.53614,93,8
149.663,2.9978,84,8
147.082,7.83133,93,8
146.71,8.44277,93,8
146.96,7.93362,93,8
150.148,1.74184,82,8
145.715,10.8524,97,8
146.46,10.241,97,8
145.705,11.4639,97,8
149.913,2.56308,84,8
152.558,1.05321,81,8
145.955,10.4029,97,8
146.715,8.3819,93,8
145.96,10.241,97,8
150.147,2.37263,82,8
146.622,10.1891,96,8
145.663,12.0482,100,8
152.562,0.60241,81,8
145.652,12.0482,100,8
145.71,11.0934,97,8
145.648,12.6596,100,8
146.643,9.74085,96,8
148.173,6.0241,90,8
149.125,5.54409,89,8
149.36,5.42169,89,8
150.152,1.30711,82,8
147.647,7.33121,92,8
149.397,3.01205,85,8
150.03,2.40964,84,8
145.638,13.0199,100,8
145.643,12.9006,100,8
147.658,7.22892,92,8
149.918,2.40964,84,8
145.647,12.6596,100,8
149.383,3.11434,85,8
146.648,9.63855,96,8
145.96,10.3262,97,8
149.388,3.01205,85,8
150.162,1.20482,82,8
150.158,1.30711,82,8
146.647,9.63855,96,8
147.648,7.31416,92,8
147.652,7.22892,92,8
149.12,5.55808,89,8
149.12,5.55807,89,8
154.057,0.60241,81,9
145.637,13.753,100,9
152.312,1.15299,81,9
150.173,1.20482,82,9
152.685,0.60241,81,9
148.158,6.18258,90,9
149.372,3.54388,85,9
149.37,5.42169,89,9
147.898,7.22891,92,9
149.11,5.59217,89,9
148.403,6.0241,90,9
147.083,7.83133,93,9
147.647,7.34826,92,9
146.71,8.68373,93,9
150.148,1.86872,82,9
146.077,10.241,97,9
152.68,1.05321,81,9
146.96,8.34471,93,9
146.652,9.63855,96,9
145.705,11.4639,97,9
146.583,10.241,97,9
145.638,13.1102,100,9
150.035,2.40964,84,9
145.955,10.7543,97,9
149.908,2.9978,84,9
149.663,2.9991,84,9
145.648,12.6596,100,9
145.715,10.8524,97,9
147.082,7.93362,93,9
145.96,10.4029,97,9
150.152,1.41792,82,9
145.667,12.0482,100,9
145.652,12.1334,100,9
146.638,10.1891,96,9
146.647,9.74085,96,9
148.402,6.0241,90,9
149.12,5.55808,89,9
149.36,5.42169,89,9
146.715,8.44277,93,9
149.913,2.56812,84,9
145.647,12.9006,100,9
149.382,3.53202,85,9
149.398,3.01205,85,9
149.383,3.13139,85,9
147.663,7.22892,92,9
145.71,11.1786,97,9
145.71,11.0934,97,9
150.03,2.53216,84,9
146.71,8.44277,93,9
150.163,1.20482,82,9
149.918,2.54603,84,9
147.648,7.31416,92,9
146.648,9.63855,96,9
149.388,3.09729,85,9
145.653,12.0482,100,9
147.653,7.22892,92,9
149.392,3.01205,85,9
149.11,5.59217,89,9
149.12,5.55808,89,9
149.387,3.11434,85,9
149.36,5.42169,89,9
149.397,3.01205,85,9
154.058,0.60241,81,10
145.637,13.753,100,10
150.173,1.20482,82,10
152.685,0.60241,81,10
152.685,0.60241,81,10
148.408,6.0241,90,10
149.372,3.62349,85,10
149.37,5.42169,89,10
149.11,5.60922,89,10
146.643,10.1891,96,10
147.902,7.22891,92,10
148.158,6.19458,90,10
147.647,7.40792,92,10
147.087,7.83133,93,10
146.71,8.76898,93,10
149.908,2.9991,84,10
146.082,10.241,97,10
145.715,11.0144,97,10
146.658,9.63855,96,10
145.638,13.2102,100,10
145.652,12.1334,100,10
150.148,1.9685,82,10
149.402,3.01205,85,10
145.648,12.9006,100,10
150.04,2.40964,84,10
146.715,8.44277,93,10
146.077,10.4029,97,10
149.913,2.58664,84,10
145.705,11.6245,97,10
145.955,10.8524,97,10
145.96,10.7543,97,10
147.082,8.33425,93,10
146.652,9.63855,96,10
150.152,1.72479,82,10
148.168,6.19458,90,10
149.383,3.46285,85,10
149.125,5.55808,89,10
147.083,7.91657,93,10
149.36,5.42169,89,10
145.668,12.0482,100,10
149.388,3.09729,85,10
147.658,7.22892,92,10
145.71,11.4639,97,10
150.158,1.41792,82,10
146.955,8.44277,93,10
147.887,7.22892,92,10
150.035,2.54603,84,10
145.647,12.9006,100,10
146.96,8.36315,93,10
150.163,1.29007,82,10
147.648,7.31416,92,10
145.71,11.4639,97,10
145.658,12.0482,100,10
149.393,3.01205,85,10
146.96,8.3819,93,10
149.11,5.59217,89,10
149.12,5.56218,89,10
149.36,5.42169,89,10
149.398,3.01205,85,10
149.12,5.55808,89,10
154.185,0.60241,81,11
145.637,13.753,100,11
148.54,6.0241,90,11
150.393,1.20482,82,11
149.383,3.62349,85,11
152.685,0.689509,81,11
147.205,7.83133,93,11
150.158,1.72479,82,11
第218世代
,f1,f2,front
152.935,0.60241,81,0
145.633,12.0482,100,0
152.307,0.60241,81,0
150.138,1.20482,82,0
148.152,6.0241,90,0
146.705,7.83133,93,0
146.622,9.63855,96,0
149.11,5.42169,89,0
149.372,3.01205,85,0
149.367,4.91292,85,0
149.658,2.40964,84,0
147.637,7.22892,92,0
145.71,10.241,97,0
147.638,7.22891,92,0
150.137,1.41792,82,0
145.7,10.7543,97,0
145.667,12.0482,100,0
145.7,10.241,97,0
145.633,12.0482,100,1
153.307,0.60241,81,1
150.143,1.20482,82,1
152.307,0.60241,81,1
149.367,4.99997,85,1
146.71,7.83133,93,1
148.153,6.0241,90,1
149.11,5.42169,89,1
149.372,3.01205,85,1
147.637,7.22892,92,1
147.643,7.22891,92,1
145.715,10.241,97,1
148.152,6.0241,90,1
146.622,9.63855,96,1
146.705,7.91657,93,1
150.138,1.41792,82,1
145.7,10.4029,97,1
149.663,2.40964,84,1
146.623,9.63855,96,1
145.668,12.0482,100,1
152.308,0.60241,81,1
149.658,2.56308,84,1
149.373,3.01205,85,1
149.11,5.42169,89,1
145.705,10.241,97,1
145.637,12.0482,100,1
147.638,7.22892,92,1
145.633,15.5601,100,2
153.308,0.60241,81,2
152.307,1.05321,81,2
150.143,1.20482,82,2
145.637,12.0482,100,2
149.372,3.09729,85,2
149.11,5.42169,89,2
148.158,6.0241,90,2
149.11,5.42169,89,2
147.637,7.40792,92,2
145.96,10.241,97,2
146.71,7.83133,93,2
148.152,6.12876,90,2
147.643,7.22891,92,2
146.705,8.34471,93,2
152.312,0.60241,81,2
150.138,2.15952,82,2
146.622,9.74085,96,2
145.7,11.0144,97,2
146.628,9.63855,96,2
149.667,2.40964,84,2
145.673,12.0482,100,2
149.378,3.01205,85,2
149.658,2.58012,84,2
150.143,1.41792,82,2
145.705,10.3262,97,2
145.71,10.241,97,2
146.71,7.83133,93,2
152.308,0.60241,81,2
149.663,2.52898,84,2
147.638,7.22892,92,2
145.638,12.0482,100,2
147.643,7.22892,92,2
149.11,5.42169,89,2
153.68,0.60241,81,3
145.637,12.6582,100,3
152.308,1.05321,81,3
150.148,1.20482,82,3
149.372,3.09729,85,3
149.12,5.42169,89,3
152.43,0.60241,81,3
148.163,6.0241,90,3
149.11,5.42169,89,3
147.638,7.34826,92,3
148.158,6.0241,90,3
147.648,7.22891,92,3
146.715,7.83133,93,3
146.083,10.241,97,3
146.705,8.44277,93,3
145.7,11.0934,97,3
150.143,1.72479,82,3
146.622,9.74085,96,3
149.668,2.40964,84,3
146.633,9.63855,96,3
145.643,12.0482,100,3
149.658,2.58012,84,3
149.383,3.01205,85,3
145.705,10.4029,97,3
145.71,10.241,97,3
152.312,0.60241,81,3
146.71,7.91657,93,3
145.638,12.0482,100,3
150.147,1.41792,82,3
149.663,2.54603,84,3
145.71,10.3262,97,3
149.667,2.40964,84,3
147.642,7.22892,92,3
146.628,9.63855,96,3
149.378,3.01205,85,3
149.11,5.42169,89,3
147.643,7.22892,92,3
145.637,12.6596,100,4
153.68,0.60241,81,4
152.312,0.60241,81,4
150.152,1.20482,82,4
149.372,3.11434,85,4
149.12,5.42169,89,4
149.11,5.55808,89,4
148.158,6.0241,90,4
147.652,7.22891,92,4
148.167,6.0241,90,4
152.43,0.60241,81,4
146.955,7.83133,93,4
146.087,10.241,97,4
146.705,8.44277,93,4
145.705,10.7543,97,4
147.638,7.35132,92,4
145.647,12.0482,100,4
149.908,2.40964,84,4
146.622,9.7579,96,4
146.638,9.63855,96,4
150.143,1.74184,82,4
149.658,2.73749,84,4
145.715,10.241,97,4
149.387,3.01205,85,4
146.71,7.93362,93,4
145.643,12.0482,100,4
145.71,10.4029,97,4
149.668,2.40964,84,4
146.715,7.83133,93,4
150.147,1.52022,82,4
149.663,2.54996,84,4
150.148,1.30711,82,4
152.43,0.60241,81,4
149.11,5.42169,89,4
147.643,7.22892,92,4
146.628,9.74085,96,4
146.633,9.63855,96,4
149.378,3.01205,85,4
147.647,7.22892,92,4
149.12,5.42169,89,4
149.382,3.01205,85,4
153.812,0.60241,81,5
145.637,12.9006,100,5
152.312,0.687656,81,5
150.153,1.20482,82,5
149.372,3.11434,85,5
149.125,5.42169,89,5
152.557,0.60241,81,5
148.158,6.12639,90,5
149.11,5.56218,89,5
148.168,6.0241,90,5
147.653,7.22891,92,5
147.638,7.40792,92,5
146.96,7.83133,93,5
146.705,8.68373,93,5
145.705,10.8524,97,5
145.648,12.0482,100,5
149.913,2.40964,84,5
146.21,10.241,97,5
146.643,9.63855,96,5
150.143,2.14248,82,5
145.95,10.241,97,5
145.715,10.4029,97,5
149.658,2.9978,84,5
146.715,7.93362,93,5
146.71,8.34471,93,5
146.622,10.1704,96,5
145.643,12.0482,100,5
145.643,12.6596,100,5
149.668,2.54603,84,5
146.633,9.74085,96,5
146.955,7.91657,93,5
149.663,2.56308,84,5
145.71,10.7543,97,5
150.147,1.72479,82,5
152.43,0.60241,81,5
146.632,10.1585,96,5
150.148,1.30711,82,5
149.388,3.01205,85,5
150.143,1.7554,82,5
145.638,12.6596,100,5
147.643,7.22892,92,5
149.11,5.54409,89,5
149.12,5.42169,89,5
149.383,3.01205,85,5
148.163,6.0241,90,5
146.637,9.63855,96,5
150.152,1.29007,82,5
147.648,7.22892,92,5
149.12,5.42169,89,5
153.813,0.60241,81,6
145.637,12.9006,100,6
152.312,1.05321,81,6
150.158,1.20482,82,6
149.372,3.11434,85,6
149.125,5.42169,89,6
148.158,6.12876,90,6
149.11,5.57512,89,6
152.558,0.60241,81,6
148.173,6.0241,90,6
147.658,7.22891,92,6
147.642,7.40792,92,6
146.96,7.83133,93,6
145.705,10.8524,97,6
146.705,9.05422,93,6
145.652,12.0482,100,6
146.333,10.241,97,6
146.622,10.1704,96,6
146.715,7.95066,93,6
145.643,12.6596,100,6
149.658,2.9991,84,6
152.557,0.60241,81,6
149.663,2.56812,84,6
145.95,10.7543,97,6
150.147,2.02937,82,6
150.148,1.41792,82,6
150.143,2.15952,82,6
149.917,2.40964,84,6
146.71,8.3819,93,6
146.643,9.63855,96,6
145.955,10.241,97,6
145.647,12.0482,100,6
146.633,9.74085,96,6
145.95,10.3262,97,6
